PROVINCIA;VOTOS_P1;VOTOS_P2
ESTADOS UNIDOS DE AMERICA;22;88
BOLOGNESI;121;61
GUAYANA FRANCESA;59;75
HUARAZ;146;85
HUARAZ;120;79
HUARAZ;135;81
ESTADOS UNIDOS DE AMERICA;29;73
AIJA;92;71
ESTADOS UNIDOS DE AMERICA;16;69
HUARAZ;112;82
HUARAZ;135;92
ESTADOS UNIDOS DE AMERICA;23;56
HUARAZ;143;74
ESTADOS UNIDOS DE AMERICA;;
ESTADOS UNIDOS DE AMERICA;12;61
HUARAZ;137;70
HUARAZ;134;83
HUARAZ;142;81
HUARAZ;123;56
ESTADOS UNIDOS DE AMERICA;22;53
HUARAZ;143;83
HUARAZ;134;102
MEXICO;18;36
MEXICO;20;50
SANTA;120;115
SANTA;117;118
YUNGAY;107;67
HUARMEY;84;71
SANTA;116;125
OCROS;58;90
YUNGAY;111;43
YUNGAY;150;46
OCROS;75;57
SANTA;94;131
SANTA;93;118
SANTA;76;126
OCROS;31;69
SANTA;74;129
SANTA;71;145
ANTONIO RAIMONDI;116;27
ANTONIO RAIMONDI;128;17
HUAYLAS;61;139
SIHUAS;124;35
HUARI;126;16
SANTA;95;124
SIHUAS;109;33
AIJA;81;44
BOLOGNESI;62;29
SANTA;130;104
SIHUAS;92;58
SANTA;97;111
SIHUAS;125;50
SIHUAS;138;28
CARLOS FERMIN FITZCARRALD;123;30
HUARI;130;42
HUARI;132;36
SANTA;106;123
ASUNCION;119;32
SANTA;52;39
YUNGAY;148;65
ASUNCION;118;50
SANTA;85;111
SANTA;107;132
YUNGAY;105;66
HUARMEY;107;100
SANTA;131;94
SANTA;131;115
SANTA;118;95
YUNGAY;120;56
HUARMEY;87;125
HUARMEY;112;124
HUARMEY;108;125
SANTA;123;101
SANTA;105;106
SANTA;101;128
SANTA;94;89
SANTA;121;103
SANTA;126;100
SANTA;119;111
SANTA;63;71
SANTA;56;68
SANTA;116;109
SANTA;134;99
SANTA;106;111
SANTA;111;116
SANTA;134;96
SANTA;114;108
SANTA;109;120
SANTA;107;87
SANTA;54;125
SANTA;65;108
SANTA;126;107
SANTA;109;61
SANTA;113;129
SANTA;75;165
SANTA;124;105
SANTA;100;136
SANTA;137;105
SANTA;114;134
SANTA;120;106
SANTA;119;73
SANTA;94;107
SANTA;52;153
SANTA;108;112
SANTA;105;127
SANTA;99;121
SANTA;75;133
SANTA;92;108
SANTA;76;129
SANTA;114;122
SANTA;116;83
SANTA;75;142
SANTA;79;125
SANTA;77;137
SANTA;76;117
SANTA;97;103
SANTA;59;156
SANTA;89;102
SANTA;116;112
SANTA;100;120
SANTA;82;133
AREQUIPA;62;85
ANDAHUAYLAS;176;27
GRAU;117;10
AREQUIPA;67;159
AREQUIPA;45;75
ANDAHUAYLAS;211;8
AREQUIPA;105;122
ANTABAMBA;145;41
AREQUIPA;100;138
ANTABAMBA;139;25
CHINCHEROS;140;56
AREQUIPA;55;71
AREQUIPA;41;225
AREQUIPA;11;45
COTABAMBAS;117;17
COTABAMBAS;186;10
AREQUIPA;71;88
COTABAMBAS;162;16
AREQUIPA;29;45
AREQUIPA;68;146
AREQUIPA;60;158
AREQUIPA;117;122
AREQUIPA;133;68
AREQUIPA;167;82
COTABAMBAS;131;15
COTABAMBAS;163;16
CHINCHEROS;189;31
COTABAMBAS;152;24
CHINCHEROS;178;31
AREQUIPA;117;101
AREQUIPA;40;220
COTABAMBAS;180;20
COTABAMBAS;209;17
ANDAHUAYLAS;188;24
AYMARAES;186;27
AREQUIPA;52;172
ANDAHUAYLAS;140;46
COTABAMBAS;166;3
ANDAHUAYLAS;181;31
ANDAHUAYLAS;178;33
SANTA;127;68
ANDAHUAYLAS;164;42
ANDAHUAYLAS;175;39
SIHUAS;123;46
SIHUAS;132;63
ABANCAY;162;48
ABANCAY;149;45
ANDAHUAYLAS;197;18
YUNGAY;111;76
YUNGAY;164;40
ABANCAY;143;66
ANDAHUAYLAS;211;31
ANDAHUAYLAS;126;50
YUNGAY;126;54
ABANCAY;;
ABANCAY;117;61
ANDAHUAYLAS;185;23
ANDAHUAYLAS;160;33
ANDAHUAYLAS;187;47
HUARMEY;133;53
ABANCAY;121;33
ABANCAY;145;21
ANDAHUAYLAS;152;34
ABANCAY;173;49
ABANCAY;142;47
ANDAHUAYLAS;171;27
ABANCAY;164;60
ABANCAY;171;55
MARISCAL LUZURIAGA;164;5
ABANCAY;166;55
ABANCAY;168;60
ABANCAY;175;43
AYMARAES;134;30
AYMARAES;173;57
ANDAHUAYLAS;153;41
PALLASCA;127;20
ABANCAY;168;44
AYMARAES;164;31
AYMARAES;154;31
ANDAHUAYLAS;173;17
AYMARAES;68;5
RECUAY;86;40
ABANCAY;47;13
ANDAHUAYLAS;200;43
SANTA;142;91
ABANCAY;169;46
ABANCAY;183;43
ABANCAY;164;43
AYMARAES;142;54
AYMARAES;148;33
ANDAHUAYLAS;165;18
SANTA;140;88
ABANCAY;150;68
AREQUIPA;114;123
AREQUIPA;182;62
AREQUIPA;131;117
AREQUIPA;172;72
AREQUIPA;116;58
AREQUIPA;148;53
AREQUIPA;162;78
AREQUIPA;144;78
AREQUIPA;174;73
AREQUIPA;211;27
AREQUIPA;146;81
AREQUIPA;150;97
AREQUIPA;112;146
AREQUIPA;131;81
AREQUIPA;158;70
AREQUIPA;150;81
AREQUIPA;159;83
AREQUIPA;146;104
AREQUIPA;156;53
AREQUIPA;121;119
AREQUIPA;65;20
AREQUIPA;142;74
AREQUIPA;158;72
AREQUIPA;172;72
AREQUIPA;160;47
AREQUIPA;165;41
AREQUIPA;134;49
AREQUIPA;161;36
AREQUIPA;156;71
AREQUIPA;124;110
AREQUIPA;103;69
AREQUIPA;65;141
AREQUIPA;159;83
AREQUIPA;150;97
AREQUIPA;145;93
AREQUIPA;157;55
AREQUIPA;157;65
AREQUIPA;131;95
AREQUIPA;130;120
AREQUIPA;162;72
AREQUIPA;185;58
AREQUIPA;175;73
AREQUIPA;127;36
AREQUIPA;140;35
AREQUIPA;165;90
AREQUIPA;194;50
AREQUIPA;208;27
AREQUIPA;59;108
AREQUIPA;156;29
AREQUIPA;58;150
AREQUIPA;130;105
AREQUIPA;118;24
AREQUIPA;178;64
AREQUIPA;205;62
AREQUIPA;174;68
AREQUIPA;166;76
AREQUIPA;171;60
AREQUIPA;175;84
AREQUIPA;191;48
AREQUIPA;162;48
AREQUIPA;187;53
AREQUIPA;144;92
AREQUIPA;202;49
AREQUIPA;143;72
AREQUIPA;156;67
AREQUIPA;127;87
AREQUIPA;134;88
AREQUIPA;119;92
AREQUIPA;164;71
AREQUIPA;155;84
AREQUIPA;171;72
AREQUIPA;218;42
AREQUIPA;191;61
AREQUIPA;150;83
AREQUIPA;120;118
AREQUIPA;212;32
AREQUIPA;191;44
AREQUIPA;146;89
AREQUIPA;146;90
AREQUIPA;173;76
AREQUIPA;180;57
AREQUIPA;79;34
AREQUIPA;178;72
AREQUIPA;170;56
AREQUIPA;58;20
AREQUIPA;157;73
AREQUIPA;164;79
AREQUIPA;179;61
AREQUIPA;169;65
AREQUIPA;167;81
AREQUIPA;129;116
AREQUIPA;162;62
AREQUIPA;151;73
AREQUIPA;165;84
AREQUIPA;166;69
AREQUIPA;167;67
CAYLLOMA;184;40
AREQUIPA;48;83
CAYLLOMA;139;30
CAMANA;83;140
AREQUIPA;147;80
AREQUIPA;96;138
CAMANA;107;111
AREQUIPA;46;49
CAYLLOMA;164;18
CAYLLOMA;154;10
AREQUIPA;134;88
CAYLLOMA;203;16
CAYLLOMA;189;44
CAYLLOMA;180;39
CAMANA;156;51
AREQUIPA;137;100
CAMANA;154;60
CAMANA;140;86
CAMANA;144;64
AREQUIPA;101;121
CAMANA;130;23
CAMANA;142;72
CAYLLOMA;210;21
AREQUIPA;99;116
AREQUIPA;115;123
CAYLLOMA;182;40
AREQUIPA;104;126
AREQUIPA;160;78
AREQUIPA;196;53
CAYLLOMA;188;19
CAYLLOMA;166;17
CAYLLOMA;147;35
AREQUIPA;119;104
CAYLLOMA;142;15
CAYLLOMA;187;29
AREQUIPA;169;79
AREQUIPA;160;92
AREQUIPA;91;151
AREQUIPA;152;98
AREQUIPA;86;69
AREQUIPA;180;69
AREQUIPA;108;83
AREQUIPA;185;48
AREQUIPA;198;51
AREQUIPA;136;87
AREQUIPA;128;111
AREQUIPA;145;90
AREQUIPA;135;95
AREQUIPA;165;60
AREQUIPA;215;39
AREQUIPA;165;74
AREQUIPA;187;59
AREQUIPA;159;71
AREQUIPA;182;57
AREQUIPA;196;36
AREQUIPA;87;25
AREQUIPA;199;32
AREQUIPA;24;47
AREQUIPA;155;100
AREQUIPA;109;38
AREQUIPA;177;47
AREQUIPA;211;29
AREQUIPA;152;60
AREQUIPA;159;66
AREQUIPA;161;72
AREQUIPA;152;69
AREQUIPA;207;29
AREQUIPA;167;73
AREQUIPA;150;86
AREQUIPA;185;73
AREQUIPA;131;102
AREQUIPA;132;70
AREQUIPA;199;53
AREQUIPA;201;50
AREQUIPA;163;73
AREQUIPA;142;100
AREQUIPA;173;79
AREQUIPA;169;79
AREQUIPA;136;84
AREQUIPA;66;148
AREQUIPA;64;141
AREQUIPA;54;168
AREQUIPA;143;96
AREQUIPA;144;73
AREQUIPA;201;47
AREQUIPA;66;168
AREQUIPA;160;73
AREQUIPA;86;140
AREQUIPA;164;70
AREQUIPA;185;62
AREQUIPA;77;142
AREQUIPA;170;72
AREQUIPA;171;59
AREQUIPA;159;70
AREQUIPA;120;97
AREQUIPA;110;109
AREQUIPA;56;169
AREQUIPA;167;78
HUANTA;155;57
HUAMANGA;208;38
HUAMANGA;198;45
HUAMANGA;161;31
HUAMANGA;193;40
HUANTA;168;34
HUANTA;158;37
HUAMANGA;203;33
HUAMANGA;110;39
HUAMANGA;212;
HUAMANGA;209;10
HUANTA;122;25
HUANTA;163;22
HUAMANGA;165;53
HUAMANGA;171;64
HUAMANGA;169;8
HUAMANGA;165;7
HUAMANGA;;46
HUAMANGA;196;23
HUAMANGA;136;51
HUAMANGA;155;49
CANGALLO;179;18
HUANTA;177;16
HUAMANGA;155;43
HUAMANGA;216;3
HUANTA;141;13
CANGALLO;197;27
HUANTA;148;32
HUANTA;172;25
HUAMANGA;186;42
HUAMANGA;182;12
HUAMANGA;207;27
CANGALLO;109;5
HUAMANGA;190;48
HUAMANGA;141;46
CANGALLO;166;29
CANGALLO;145;3
HUANTA;151;32
HUAMANGA;154;13
HUANTA;162;52
HUAMANGA;172;48
HUAMANGA;182;55
HUAMANGA;190;50
HUANTA;89;37
HUAMANGA;174;46
HUANTA;168;26
HUAMANGA;186;61
HUAMANGA;193;47
HUAMANGA;194;36
HUAMANGA;196;26
HUANTA;170;34
HUAMANGA;158;40
JAPON;7;58
HUAMANGA;188;36
HUAMANGA;190;46
CARAVELI;115;82
CARAVELI;152;33
CARAVELI;136;41
JAPON;14;81
HUAMANGA;178;75
ISLAY;122;38
CARAVELI;60;154
JAPON;9;82
HUAMANGA;191;64
ISLAY;165;62
JAPON;11;112
CASTILLA;130;48
CASTILLA;147;27
ISLAY;207;23
JAPON;4;111
HUAMANGA;186;30
JAPON;6;115
ISLAY;171;30
LA UNION;136;32
HUAMANGA;146;52
CASTILLA;148;70
CASTILLA;149;83
CASTILLA;141;65
LA UNION;141;27
CASTILLA;165;62
HUAMANGA;132;56
CAMANA;122;77
LA UNION;72;27
CAMANA;111;73
CARAVELI;66;129
CAYLLOMA;174;8
CARAVELI;68;116
CONDESUYOS;142;42
CAMANA;175;51
HUAMANGA;185;39
CARAVELI;95;100
ISLAY;122;62
HUAMANGA;34;18
HUAMANGA;186;44
CARAVELI;100;70
ISLAY;136;72
HUAMANGA;183;43
HUAMANGA;204;30
CAJAMARCA;136;110
CAJAMARCA;140;97
CAJAMARCA;120;119
CAJAMARCA;101;148
CAJAMARCA;140;30
CAJAMARCA;118;106
CAJAMARCA;121;93
CAJAMARCA;135;90
CAJAMARCA;111;117
CAJAMARCA;49;51
CAJAMARCA;116;71
CAJAMARCA;109;93
CAJAMARCA;121;96
CAJAMARCA;182;25
CAJAMARCA;45;22
CAJAMARCA;123;88
CAJAMARCA;138;40
CAJAMARCA;150;91
CAJAMARCA;138;90
CAJAMARCA;63;43
CAJAMARCA;34;67
CAJAMARCA;124;77
CAJAMARCA;142;82
CAJAMARCA;64;15
CAJAMARCA;109;54
CAJAMARCA;148;60
CAJAMARCA;124;48
CAJAMARCA;134;92
CAJAMARCA;91;122
CAJAMARCA;125;95
CAJAMARCA;142;93
CAJAMARCA;105;116
CAJAMARCA;59;51
CAJAMARCA;92;57
CAJAMARCA;81;71
CAJAMARCA;124;92
CAJAMARCA;132;112
CAJAMARCA;134;82
VILCAS HUAMAN;128;22
LA MAR;174;18
PARINACOCHAS;204;23
PAUCAR DEL SARA SARA;120;17
CAJAMARCA;127;98
LA MAR;175;25
LA MAR;166;32
LA MAR;171;25
PARINACOCHAS;163;15
CAJAMARCA;121;87
CAJAMARCA;106;118
CAJAMARCA;119;93
PARINACOCHAS;121;56
CAJAMARCA;143;78
LA MAR;157;23
HUAMANGA;159;3
CAJAMARCA;122;97
CAJAMARCA;106;80
CAJAMARCA;111;95
CAJAMARCA;113;88
CAJAMARCA;91;94
CAJAMARCA;101;74
LA MAR;177;38
LA MAR;194;42
VICTOR FAJARDO;180;4
CANGALLO;144;12
LUCANAS;185;33
HUANTA;101;15
LA MAR;148;18
LA MAR;147;30
LUCANAS;75;31
HUANCA SANCOS;103;6
VILCAS HUAMAN;163;27
LA MAR;87;14
LUCANAS;90;28
LA MAR;160;15
VILCAS HUAMAN;159;13
PARINACOCHAS;141;34
PARINACOCHAS;63;33
VICTOR FAJARDO;115;7
LUCANAS;126;50
LUCANAS;127;31
JAEN;146;69
JAEN;153;59
CHOTA;199;20
CHOTA;216;34
CHOTA;166;5
HUALGAYOC;163;20
JAEN;119;76
CHOTA;212;16
CHOTA;176;14
JAEN;123;82
JAEN;130;70
CHOTA;175;10
JAEN;118;71
CHOTA;140;13
JAEN;119;61
CHOTA;191;17
JAEN;134;66
HUALGAYOC;183;2
HUALGAYOC;141;20
CHOTA;174;30
HUALGAYOC;184;21
HUALGAYOC;186;23
HUALGAYOC;177;15
HUALGAYOC;156;23
HUALGAYOC;153;21
JAEN;155;74
CHOTA;70;2
CHOTA;87;72
JAEN;126;85
JAEN;160;73
JAEN;128;86
JAEN;153;64
CHOTA;179;6
HUALGAYOC;207;10
JAEN;145;67
HUALGAYOC;167;17
JAEN;156;81
JAEN;151;58
CHOTA;148;22
CHOTA;133;36
HUALGAYOC;201;21
JAEN;159;68
JAEN;155;73
CHOTA;195;21
CHOTA;127;63
CHOTA;136;45
JAEN;118;71
JAEN;146;55
JAEN;152;65
CHOTA;154;12
CHOTA;192;28
CHOTA;135;38
CUTERVO;181;29
CAJABAMBA;116;107
CAJABAMBA;101;95
CUTERVO;123;63
CUTERVO;137;51
CAJABAMBA;129;90
CAJABAMBA;105;67
CAJABAMBA;66;34
CELENDIN;179;14
CELENDIN;116;51
CELENDIN;123;37
CUTERVO;125;42
CUTERVO;136;93
CUTERVO;162;86
CAJABAMBA;62;35
CUTERVO;155;45
CAJABAMBA;85;65
CAJABAMBA;109;80
CELENDIN;161;13
CONTUMAZA;132;53
CUTERVO;117;23
CHOTA;151;19
CONTUMAZA;117;62
CUTERVO;142;24
CHOTA;150;27
CELENDIN;125;36
CELENDIN;128;26
CELENDIN;149;51
CONTUMAZA;98;39
CONTUMAZA;108;95
CELENDIN;159;62
CUTERVO;76;23
CAJABAMBA;59;53
CELENDIN;151;41
CELENDIN;153;48
CELENDIN;152;40
CUTERVO;125;51
CUTERVO;78;33
CUTERVO;95;26
CAJABAMBA;99;86
CELENDIN;82;30
CELENDIN;118;15
CUTERVO;97;73
CAJABAMBA;100;95
CUTERVO;102;67
CUTERVO;99;17
CAJABAMBA;98;88
CAJABAMBA;97;88
CELENDIN;92;9
CALLAO;65;135
CALLAO;85;134
SAN MARCOS;125;47
SAN IGNACIO;167;32
SAN MARCOS;91;24
SAN MARCOS;95;33
SAN MARCOS;;
SAN MARCOS;114;64
CONTUMAZA;78;63
CUTERVO;119;34
SAN MARCOS;117;54
CHOTA;119;72
CHOTA;83;33
SAN PABLO;116;60
CHOTA;151;13
CHOTA;195;3
CHOTA;190;1
CALLAO;61;154
CALLAO;61;133
CALLAO;40;176
SAN PABLO;110;49
HUALGAYOC;226;12
CALLAO;77;111
CALLAO;62;118
CAJAMARCA;192;17
CALLAO;38;174
CALLAO;41;187
CALLAO;64;146
JAEN;141;70
JAEN;134;62
CALLAO;90;145
JAEN;121;42
JAEN;107;54
CALLAO;57;140
CALLAO;67;143
CALLAO;65;87
CAJABAMBA;78;48
CALLAO;73;114
CAJABAMBA;149;47
SAN MIGUEL;115;40
SAN MIGUEL;165;5
CALLAO;83;139
CALLAO;83;139
CELENDIN;161;23
SAN IGNACIO;174;53
SAN IGNACIO;138;5
SAN IGNACIO;171;48
CALLAO;65;126
SAN MARCOS;45;19
CALLAO;64;149
CALLAO;86;134
SAN IGNACIO;152;41
SAN IGNACIO;155;48
SAN IGNACIO;142;43
JAEN;145;31
JAEN;150;44
SAN IGNACIO;137;51
SAN IGNACIO;143;49
JAEN;137;48
SANTA CRUZ;137;53
SANTA CRUZ;130;40
SAN IGNACIO;168;34
SAN IGNACIO;183;44
SAN IGNACIO;95;28
SANTA CRUZ;117;43
SANTA CRUZ;134;45
SANTA CRUZ;133;50
SAN IGNACIO;117;56
SAN IGNACIO;122;63
JAEN;177;10
JAEN;170;15
SANTA CRUZ;102;67
SAN IGNACIO;158;52
SAN IGNACIO;130;42
SAN IGNACIO;119;66
SAN IGNACIO;120;13
SAN IGNACIO;114;21
SAN MARCOS;152;61
SAN MIGUEL;180;17
SAN IGNACIO;170;34
SAN IGNACIO;207;7
JAEN;148;58
JAEN;133;72
SAN IGNACIO;150;54
SAN MARCOS;145;65
SAN MARCOS;127;62
JAEN;134;55
JAEN;137;55
JAEN;127;58
JAEN;142;47
JAEN;152;63
SAN MIGUEL;93;68
SAN IGNACIO;101;27
SAN IGNACIO;134;44
SAN IGNACIO;146;39
SAN IGNACIO;186;38
JAEN;164;48
SAN MIGUEL;177;39
SAN MIGUEL;168;34
SAN IGNACIO;189;23
SAN IGNACIO;156;27
JAEN;108;39
SAN IGNACIO;141;15
SANTA CRUZ;124;67
SAN IGNACIO;167;37
JAEN;122;48
CALLAO;47;162
CALLAO;48;173
CALLAO;41;187
CALLAO;43;164
CALLAO;72;148
CALLAO;90;135
CALLAO;31;190
CALLAO;66;151
CALLAO;76;141
CALLAO;41;198
CALLAO;41;177
CALLAO;59;164
CALLAO;54;175
CALLAO;56;167
CALLAO;86;141
CALLAO;110;122
CALLAO;52;166
CALLAO;65;152
CALLAO;105;111
CALLAO;41;179
CALLAO;41;149
CALLAO;55;151
CALLAO;131;108
CALLAO;55;209
CALLAO;27;179
CALLAO;49;217
CALLAO;49;220
CALLAO;57;88
CALLAO;53;153
CALLAO;79;158
CALLAO;55;162
CALLAO;55;168
CALLAO;66;159
CALLAO;37;170
CALLAO;57;169
CALLAO;51;165
CALLAO;33;177
CALLAO;70;138
CALLAO;35;188
CALLAO;50;180
CALLAO;80;155
CALLAO;32;162
CALLAO;68;164
CALLAO;64;145
CALLAO;91;142
CALLAO;85;161
CALLAO;50;161
CALLAO;51;194
CALLAO;56;161
CALLAO;73;147
CALLAO;42;201
CALLAO;45;208
CALLAO;39;181
CALLAO;62;162
CALLAO;79;155
CALLAO;91;155
CALLAO;95;148
CALLAO;46;81
CALLAO;46;163
CALLAO;69;174
CALLAO;86;116
CALLAO;27;78
CALLAO;64;147
CALLAO;53;179
CALLAO;93;156
CALLAO;58;174
CALLAO;46;177
CALLAO;51;169
CALLAO;68;179
CALLAO;79;169
CALLAO;80;142
CALLAO;52;173
CALLAO;63;155
CALLAO;84;145
CALLAO;54;165
CALLAO;72;147
CALLAO;69;165
CALLAO;83;142
CALLAO;61;193
CALLAO;81;138
CALLAO;72;148
CALLAO;66;146
CALLAO;63;179
CALLAO;55;142
CALLAO;99;156
CALLAO;95;122
CALLAO;89;151
CALLAO;85;144
CALLAO;63;156
CALLAO;52;153
CALLAO;95;174
CALLAO;54;190
CALLAO;59;192
CALLAO;55;158
CALLAO;64;171
CALLAO;37;185
CALLAO;61;153
CALLAO;48;183
CALLAO;67;167
CALLAO;48;160
CALLAO;102;132
CALLAO;86;142
CALLAO;51;155
CUSCO;194;28
CUSCO;173;44
CUSCO;140;12
CUSCO;197;38
CUSCO;177;52
CUSCO;146;85
CUSCO;152;97
CUSCO;80;152
CUSCO;180;54
CUSCO;180;61
CUSCO;159;59
CUSCO;77;56
CUSCO;89;55
CUSCO;166;54
CUSCO;153;58
CUSCO;177;56
CUSCO;194;48
CUSCO;167;65
CUSCO;165;58
CUSCO;193;39
CUSCO;181;55
CUSCO;157;45
CUSCO;167;34
CUSCO;163;73
CUSCO;186;50
CUSCO;169;64
CUSCO;181;51
CUSCO;176;58
CUSCO;180;61
CUSCO;107;18
CUSCO;225;31
CUSCO;187;41
CUSCO;162;66
CUSCO;153;58
CUSCO;180;55
CUSCO;167;76
CUSCO;147;60
CUSCO;159;51
CUSCO;142;56
CUSCO;152;66
CUSCO;148;52
CUSCO;211;13
CUSCO;188;44
CUSCO;215;16
CALLAO;67;103
CALLAO;93;144
CALLAO;92;118
CALLAO;65;137
CALLAO;74;129
CALLAO;92;152
CALLAO;101;133
CALLAO;92;151
CALLAO;120;119
CALLAO;96;120
CALLAO;121;108
CALLAO;109;127
CALLAO;101;124
CALLAO;78;114
CALLAO;122;121
CALLAO;99;120
CUSCO;146;43
CALLAO;80;156
CALLAO;80;132
CALLAO;78;152
CALLAO;105;126
CALLAO;106;136
CUSCO;142;96
CUSCO;155;62
CALLAO;80;98
CALLAO;53;166
CALLAO;77;171
CALLAO;112;133
CALLAO;94;151
CUSCO;144;91
CALLAO;100;110
CALLAO;73;134
CALLAO;86;116
CALLAO;82;140
CALLAO;89;116
CALLAO;124;125
CALLAO;41;62
CALLAO;83;121
CALLAO;114;114
CALLAO;69;147
CALLAO;112;109
CALLAO;40;150
CALLAO;52;143
CALLAO;89;152
CALLAO;103;106
CALLAO;98;98
CALLAO;103;129
CALLAO;76;164
CALLAO;77;149
CALLAO;130;104
CALLAO;120;113
CANCHIS;191;27
CANCHIS;204;22
CHUMBIVILCAS;174;12
ESPINAR;200;16
CANCHIS;190;33
CANCHIS;189;24
CHUMBIVILCAS;211;7
LA CONVENCION;100;18
CANCHIS;210;23
ESPINAR;192;18
CANCHIS;190;12
LA CONVENCION;161;46
CANCHIS;209;14
CHUMBIVILCAS;207;11
CHUMBIVILCAS;179;12
CHUMBIVILCAS;192;10
CHUMBIVILCAS;199;6
LA CONVENCION;168;28
LA CONVENCION;165;37
CANCHIS;190;24
CHUMBIVILCAS;200;1
CHUMBIVILCAS;210;6
LA CONVENCION;107;7
CHUMBIVILCAS;177;4
CHUMBIVILCAS;188;15
LA CONVENCION;168;58
LA CONVENCION;171;53
LA CONVENCION;196;41
LA CONVENCION;191;36
LA CONVENCION;199;25
CANCHIS;204;16
CANCHIS;152;11
CANCHIS;204;13
CANCHIS;208;18
CANCHIS;214;16
ESPINAR;186;24
CANCHIS;200;23
LA CONVENCION;161;47
CANCHIS;212;15
CHUMBIVILCAS;187;5
CHUMBIVILCAS;193;12
ESPINAR;203;5
ESPINAR;203;11
CANCHIS;220;29
CHUMBIVILCAS;163;5
ACOMAYO;204;12
CANAS;216;5
ANTA;171;9
CANAS;207;16
CUSCO;100;159
CALCA;191;21
CANAS;217;12
CANAS;211;15
ACOMAYO;171;8
CUSCO;118;111
CUSCO;124;110
CALCA;183;21
CANAS;182;8
CUSCO;104;95
CALCA;187;40
CANCHIS;187;19
CANCHIS;205;19
CUSCO;129;89
ANTA;205;29
CALCA;214;18
CANCHIS;223;19
CUSCO;126;69
ANTA;183;11
ANTA;199;29
ANTA;190;28
ANTA;207;25
CALCA;186;19
CALCA;148;6
CALCA;189;2
CANCHIS;189;28
CANCHIS;187;29
CANCHIS;220;20
CUSCO;120;112
ANTA;237;16
CALCA;167;4
CALCA;203;27
CANCHIS;197;8
CUSCO;113;87
ANTA;189;15
CALCA;190;27
CALCA;202;29
CALCA;189;31
CUSCO;125;86
CALCA;185;48
CALCA;190;36
CUSCO;171;47
ANTA;162;9
ANTA;176;21
CUSCO;171;48
ANTA;142;66
CALCA;162;24
CUSCO;177;29
CUSCO;139;74
CUSCO;128;87
ANTA;189;22
CUSCO;199;44
CUSCO;179;56
CUSCO;174;56
ANTA;195;18
CANAS;188;15
CUSCO;158;46
ESPA真A;37;50
ESPA真A;19;23
LA CONVENCION;145;42
ESPA真A;42;54
ESPA真A;39;56
FRANCIA;35;23
FRANCIA;33;22
LA CONVENCION;129;14
FRANCIA;21;50
FRANCIA;45;75
ESPA真A;49;58
ESPA真A;40;65
FRANCIA;43;69
GRAN BRETA真A;17;52
ESPA真A;33;56
ALEMANIA;34;43
ITALIA;71;67
ITALIA;77;64
ALEMANIA;34;56
ESPA真A;12;36
ITALIA;67;70
HOLANDA;30;74
BELGICA;62;58
BELGICA;62;76
ESPA真A;33;72
ESPA真A;34;55
ITALIA;76;57
ITALIA;43;80
ITALIA;51;72
ESPA真A;29;71
ESPA真A;36;73
ESPA真A;41;66
ESPA真A;36;80
ESPA真A;39;67
ITALIA;80;55
ESPA真A;42;70
ESPINAR;215;7
ESPA真A;35;65
ESPA真A;35;69
ESPA真A;36;60
ESPA真A;38;65
ESPA真A;30;56
LA CONVENCION;143;32
LA CONVENCION;144;28
ESPA真A;30;65
ESPA真A;43;52
ESPA真A;;
ESPA真A;;
ESPA真A;20;55
ESPA真A;29;53
ESPA真A;31;67
ESPA真A;42;74
PAUCARTAMBO;200;15
QUISPICANCHI;166;28
LA CONVENCION;151;10
LA CONVENCION;157;22
LA CONVENCION;174;19
PAUCARTAMBO;209;15
QUISPICANCHI;235;7
PAUCARTAMBO;169;4
URUBAMBA;154;7
URUBAMBA;196;22
URUBAMBA;215;9
PAUCARTAMBO;210;9
QUISPICANCHI;208;6
QUISPICANCHI;191;12
URUBAMBA;203;31
LA CONVENCION;183;13
LA CONVENCION;200;15
PAUCARTAMBO;216;7
QUISPICANCHI;196;7
LA CONVENCION;182;23
PAUCARTAMBO;190;27
URUBAMBA;173;34
LA CONVENCION;188;15
QUISPICANCHI;201;33
CANCHIS;133;10
CANCHIS;126;11
LA CONVENCION;57;13
QUISPICANCHI;211;39
CHUMBIVILCAS;140;18
URUBAMBA;170;47
QUISPICANCHI;184;58
URUBAMBA;153;45
LA CONVENCION;167;30
LA CONVENCION;191;21
PARURO;171;15
QUISPICANCHI;200;3
QUISPICANCHI;103;7
PARURO;203;12
PARURO;151;8
QUISPICANCHI;206;30
URUBAMBA;174;37
LA CONVENCION;168;24
LA CONVENCION;153;15
QUISPICANCHI;188;11
QUISPICANCHI;209;17
PARURO;176;12
QUISPICANCHI;245;19
QUISPICANCHI;186;29
URUBAMBA;242;12
PAUCARTAMBO;201;22
PAUCARTAMBO;214;19
PAUCARTAMBO;206;24
HUANUCO;110;103
HUANUCO;110;108
HUANUCO;124;97
HUANUCO;134;91
TAYACAJA;137;28
HUANUCO;119;91
TAYACAJA;126;5
TAYACAJA;168;12
HUAYTARA;87;57
HUANUCO;85;83
TAYACAJA;120;19
ACOBAMBA;166;6
ACOBAMBA;160;23
HUANUCO;47;68
TAYACAJA;121;53
TAYACAJA;126;55
TAYACAJA;108;66
CHURCAMPA;159;23
ANGARAES;181;28
HUANUCO;37;26
TAYACAJA;122;43
TAYACAJA;160;21
TAYACAJA;145;9
HUANUCO;125;106
HUANUCO;129;87
